local_timezone,timestamp,device_id,ssid,bssid,security,frequency,rssi,local_date_time,local_date,local_time,local_hour,local_minute,assigned_segments
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,12:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-64,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,SilverX,24:16:1b:84:96:00,[WPA2-EAP/SHA256-CCMP-128][RSN-EAP/SHA256-CCMP-128][ESS][MFPR][MFPC],2412,-70,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Q NET,ac:8b:a9:87:9e:88,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-78,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,GreenX,24:16:1b:84:96:02,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],2412,-70,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,92:78:48:f6:1c:f5,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2437,-84,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Red,24:16:1b:84:96:01,[ESS],2412,-70,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ro2,80:ea:96:ec:1f:5e,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2437,-75,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ro2,80:ea:96:ec:1f:5f,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-85,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,SilverX,24:16:1b:84:96:0f,[WPA2-EAP/SHA256-CCMP-128][RSN-EAP/SHA256-CCMP-128][ESS][MFPR][MFPC],5500,-84,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Red,24:16:1b:84:96:0e,[ESS],5500,-85,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,84:78:48:f6:1c:f7,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6215,-87,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1a:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-70,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,26:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2462,-55,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Q NET - Gast,b2:8b:a9:87:9e:88,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-78,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,GreenX,24:16:1b:84:96:0d,[WPA2-EAP/SHA1-CCMP-128][RSN-EAP/SHA1-CCMP-128][ESS],5500,-86,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,0c:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-70,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2a:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-46,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1c:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2462,-53,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1c:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-44,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2a:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2462,-55,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2a:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-44,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1c:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-46,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1e:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-70,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,96:78:48:f6:1c:f6,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-86,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,96:78:48:f6:1c:f7,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6215,-88,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,22:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-53,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,22:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-46,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2e:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-44,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1e:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-64,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,22:6a:1b:95:83:97,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2462,-54,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1a:ea:14:ba:e7:7e,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2412,-65,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,1a:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],5180,-64,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,2e:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-46,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,12:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-70,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,0c:ea:14:ba:e7:7e,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-63,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,16:ea:14:ba:e7:80,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6375,-70,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,26:6a:1b:95:83:99,[RSN-SAE-CCMP-128][ESS][MFPR][MFPC],6295,-46,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,26:6a:1b:95:83:98,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-53,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,0c:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-64,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932674840,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,b6:8b:a9:87:9e:88,[WPA2-PSK-CCMP-128][RSN-PSK-CCMP-128][ESS],2412,-75,2025-11-12 08:31:14,2025-11-12,08:31:14,8,31,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932904086,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,NA,NA,0,0,2025-11-12 08:35:04,2025-11-12,08:35:04,8,35,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932907122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,16:ea:14:ba:e7:7e,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-45,2025-11-12 08:35:07,2025-11-12,08:35:07,8,35,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932907122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Gast,16:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-47,2025-11-12 08:35:07,2025-11-12,08:35:07,8,35,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932907122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,8a:78:48:f2:a9:e9,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2437,-85,2025-11-12 08:35:07,2025-11-12,08:35:07,8,35,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932907122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FREE-Wifi.saarland,e4:8d:8c:6b:85:a1,[ESS],2412,-81,2025-11-12 08:35:07,2025-11-12,08:35:07,8,35,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932907122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,12:ea:14:ba:e7:7e,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],2412,-46,2025-11-12 08:35:07,2025-11-12,08:35:07,8,35,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932907122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,ODION-Office,12:ea:14:ba:e7:7f,[WPA2-PSK-CCMP-128][RSN-PSK+SAE-CCMP-128][ESS][MFPC],5180,-46,2025-11-12 08:35:07,2025-11-12,08:35:07,8,35,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
Europe/Berlin,1762932907122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,SilverX,24:16:1b:84:96:00,[WPA2-EAP/SHA256-CCMP-128][RSN-EAP/SHA256-CCMP-128][ESS][MFPR][MFPC],2412,-71,2025-11-12 08:35:07,2025-11-12,08:35:07,8,35,"[allday_RR0SS#2025-11-12 00:00:00,2025-11-13 00:00:00;1762902000000,1762988400999]|[morning_RR0SS#2025-11-12 05:00:00,2025-11-12 12:00:00;1762920000000,1762945200999]|[wkdy_RR0SS#2025-11-10 00:00:00,2025-11-15 00:00:00;1762729200000,1763161200999]"
